,Date,Score,reviews
220,2017年10月30日,2,對抗賽實力可以平均一點嗎…
221,2017年11月2日,1,為什麼一直不能進去
222,2017年11月4日,2,更新之後常常閃退…
223,2017年11月18日,5,南港區ㄉ
224,2017年11月30日,3,為什麼登不進去
225,2017年10月8日,3,1.副團長沒啥用也不能踢人。看這些人也沒在上也不貢獻。 2.對抗賽火海跳過去有個地方有時候會突然死掉。明明沒掉進去火海 3.可以出有關，賺鑽石的活動嗎？不然很快就空了每天基本任務就要60鑽補不回來。
226,2017年9月16日,1,進入不到遊戲
227,2017年9月23日,3,完全沒fu
228,2017年9月15日,5,懷念經典遊戲
229,2017年10月8日,5,登入可以送我冰凍槍嗎？
230,2017年9月23日,1,一直閃退(爛
231,2017年9月25日,1,系統當機了
232,2017年9月21日,5,我很喜歡
233,2017年9月20日,5,非常好玩的遊戲，值得推薦
234,2017年9月21日,3,經常閃退
235,2017年9月26日,5,街機感覺，對戰吸引
236,2017年9月17日,5,五顆星  五百鑽💎  還沒給
237,2017年9月26日,5,非常好玩的遊戲
238,2017年9月28日,5,是否可以增加使用手把遊玩功能？
239,2017年10月15日,5,非常棒的手遊
240,2017年8月22日,1,哇賽這個遊戲的數學好好喔一個終身會員卡上的累計98元就可開通竟然比兩個150元還大這是哪國的數學教一下好不好也不要說我欺騙你們啦我以節圖了有圖有真相啦
241,2017年8月11日,3,左邊黑色的手機按鍵那三個沒隱藏，不然控制效果會比較好。 任務結束有改成英文，不管玩家有沒有看懂，至少有認真在修改，有還原一些。 黑邊隱藏部份改掉會更好
242,2017年8月24日,2,太卡了吧！按一下升級是要等多久升一級而已等那麼久  你知道我按全部角色升級完都快睡著了嗎   領個東西也是要等很久...在好玩也沒用  而且我網路都滿格餒👎👎👎
243,2017年8月10日,5,遊戲操作需要優化 原作可以跳到戰車上面開槍 而不是人物走過去就可以直接穿過戰車 還有 人物跟敵人死掉不會慘叫 原作的人物敵人死掉可是會叫的 強烈希望能改善 已課金支持
244,2017年8月25日,1,好玩， 但成日登入介面卡死入唔到.... 外如武器槍械庫可以睇到所有武器資料（包括未合成）咁就最好 Facebook 連結accoun唔見左，send完email都冇回覆!
245,2017年8月22日,1,"1.自己有太多血量，失去刺激感。2.明顯又是一隻逼你課金升級買裝買技的game, 勸初代msd fans慎重考慮"
246,2017年8月26日,1,幹為什麼我花鑽石去買裝備結果都不見了吃了2280顆一件裝備也沒有是怎樣啦花很久存ㄟ
247,2017年8月22日,1,"**注意** 遊戲中誘導玩家購買VIP.但並無標示購買金額是美金. 與遊戲開發商聯絡.表示""$""就是美金. 所以不退款並後續不回覆處理. 感覺到非常失望.好玩的遊戲但卻做出詐騙的行為."
248,2017年9月15日,5,回味無窮
